,Year,Location,NC_Accession,Plot,pod_area,pod_length,lw_ratio,pod_per,pod_width,Block
259,2021.0,LEW,N17046,1088.0,365.5503697,36.02549393,2.612458769,84.42231295,13.90578569,1
260,2021.0,LEW,N17047,1135.0,401.4858437,37.11360545,2.57980534,87.32171849,14.50000827,1
261,2021.0,LEW,N17047,2259.0,405.7561214,37.58242174,2.599313856,88.50096543,14.58376206,2
262,2021.0,LEW,N18002,2238.0,460.0917648,37.0032714,2.245614989,90.72837004,16.64915433,2
263,2021.0,LEW,N18002,1013.0,436.6648016,35.08879641,2.136681146,87.31358062,16.55725168,1
264,2021.0,LEW,N18010,2117.0,424.0231008,36.95097426,2.418080018,88.48292878,15.39936844,2
265,2021.0,LEW,N18010,1183.0,389.0414643,35.52739104,2.425624174,84.75388659,14.72863384,1
266,2021.0,LEW,N18011,1110.0,419.5596518,37.32424535,2.493304036,88.43537127,15.09966173,1
267,2021.0,LEW,N18011,2059.0,467.1075889,40.27969517,2.556204661,94.98890243,15.90665944,2
268,2021.0,LEW,N18012,2226.0,486.0649023,41.82290176,2.649061722,97.93944313,15.91367856,2
269,2021.0,LEW,N18012,1020.0,409.0175578,36.66837054,2.452445945,87.20720516,15.05827561,1
270,2021.0,LEW,N18015,1218.0,425.7964936,37.92602835,2.505164086,90.05422288,15.31346356,1
271,2021.0,LEW,N18015,2167.0,449.8216072,38.15993069,2.410270159,91.78509238,15.96856522,2
272,2021.0,LEW,N18018,1227.0,393.4251922,37.76478361,2.64336939,88.22448782,14.45199631,1
273,2021.0,LEW,N18018,2007.0,389.0343447,36.91134099,2.566797673,87.4237087,14.4609186,2
274,2021.0,LEW,N18026,2042.0,430.7193706,36.73314572,2.360809939,89.14469977,15.71780837,2
275,2021.0,LEW,N18026,1149.0,421.6912698,36.84800882,2.382673957,88.53969122,15.59294343,1
276,2021.0,LEW,N18029,1265.0,429.5801925,37.79051095,2.481736398,90.32256406,15.32880758,1
277,2021.0,LEW,N18029,2124.0,435.7209867,38.44850057,2.522496154,91.2395401,15.32393599,2
278,2021.0,LEW,N18033,2089.0,429.2766113,38.57230543,2.542121711,91.37218211,15.30210022,2
279,2021.0,LEW,N18033,1035.0,426.7194981,37.2965804,2.44640517,89.63354907,15.40494575,1
280,2021.0,LEW,N18034,2262.0,412.6030039,37.40941702,2.531799143,88.43710931,14.93565227,2
281,2021.0,LEW,N18034,1116.0,395.9988296,36.04880251,2.448211917,86.49979057,14.85313816,1
282,2021.0,LEW,N18035,2191.0,452.1225764,39.36203423,2.537250352,93.04781175,15.62215569,2
283,2021.0,LEW,N18035,1115.0,429.2892183,36.92095118,2.380044771,88.82004442,15.58954307,1
284,2021.0,LEW,N18036,1099.0,408.0845318,35.13632546,2.274915118,86.09108919,15.51872167,1
285,2021.0,LEW,N18036,2129.0,447.2059769,38.9738322,2.477391035,93.19547171,15.86139857,2
286,2021.0,LEW,N18037,1119.0,411.2619657,36.06338933,2.348661218,87.55524604,15.49943602,1
287,2021.0,LEW,N18037,2171.0,486.8775675,39.89681182,2.452723584,95.62382275,16.40176955,2
288,2021.0,LEW,N18038,2127.0,452.0740735,39.00498088,2.491395306,92.70040604,15.79866088,2
289,2021.0,LEW,N18038,1049.0,406.0378213,35.7216022,2.339385335,86.73997604,15.41882991,1
290,2021.0,LEW,N18039,2168.0,448.5393242,38.17923947,2.410344679,91.85519372,15.97760325,2
291,2021.0,LEW,N18039,1118.0,397.1428807,35.11772735,2.303914358,84.99168369,15.38190758,1
292,2021.0,LEW,N18040,2151.0,415.4892273,34.30217826,2.163119804,84.76038919,16.09903035,2
293,2021.0,LEW,N18040,1032.0,414.4310655,35.61504661,2.303657722,86.75701918,15.6784797,1
294,2021.0,LEW,N18041,2005.0,435.583701,37.09555544,2.389879361,89.52989071,15.66467587,2
295,2021.0,LEW,N18041,1027.0,450.4349919,38.16262447,2.415440667,91.09103453,15.91198238,1
296,2021.0,LEW,N18042,1222.0,447.1311839,36.06087866,2.216417371,88.57380634,16.37576057,1
297,2021.0,LEW,N18042,2200.0,462.9834521,36.44161462,2.171924779,90.33193252,16.97913136,2
299,2021.0,LEW,N18043,1264.0,424.9616965,35.80300408,2.304776873,87.36153181,15.83558229,1
300,2021.0,LEW,N18044,2013.0,474.9437027,37.48000679,2.228095314,91.51530665,16.93349497,2
301,2021.0,LEW,N18044,1002.0,474.3710576,37.83358615,2.24009036,92.77623178,17.09537668,1
302,2021.0,LEW,N18045,2096.0,457.6788339,37.70896711,2.317779338,91.22653936,16.38204475,2
303,2021.0,LEW,N18045,1028.0,413.3146217,35.68043431,2.309659326,86.5888797,15.53969759,1
304,2021.0,LEW,N18047,2112.0,408.9348539,38.05945823,2.642602541,89.15820171,14.48539658,2
305,2021.0,LEW,N18047,1031.0,370.7816876,35.78397359,2.559010623,84.36775915,14.10850464,1
306,2021.0,LEW,N18048,2030.0,343.1071816,34.95494986,2.547633554,82.28975154,13.80629464,2
307,2021.0,LEW,N18048,1160.0,395.6419862,36.8846296,2.535328684,87.41719433,14.65985991,1
308,2021.0,LEW,N18049,2041.0,386.4397096,33.93187199,2.226329626,83.42255434,15.36649124,2
309,2021.0,LEW,N18049,1182.0,395.1268402,35.37751536,2.375622113,85.13594262,15.03414497,1
310,2021.0,LEW,N18050,2254.0,417.0158097,37.01940089,2.43161219,88.96785654,15.32992244,2
311,2021.0,LEW,N18050,1044.0,392.3518349,35.98308213,2.460609629,86.32990895,14.7507177,1
312,2021.0,LEW,N18051,2180.0,452.1662771,39.42898977,2.529385041,93.7753878,15.74379629,2
313,2021.0,LEW,N18051,1025.0,359.2823679,32.61944283,2.224811884,80.07541267,14.81700577,1
314,2021.0,LEW,N18053,2176.0,428.686471,37.95348885,2.450421732,90.96314034,15.60149303,2
315,2021.0,LEW,N18053,1093.0,406.0443463,35.96188921,2.37296632,86.86110302,15.26739275,1
316,2021.0,LEW,N18055,2166.0,461.6874096,36.61185604,2.192922298,89.93201858,16.9069166,2
317,2021.0,LEW,N18055,1263.0,440.9609699,35.47858948,2.157943083,87.7237572,16.54957857,1
318,2021.0,LEW,N19001,1220.0,426.2078565,38.28755818,2.512180784,91.17919642,15.32956505,1
319,2021.0,LEW,N19001,2260.0,476.2507212,40.07696454,2.566354929,94.71165694,15.70950808,2
320,2021.0,LEW,N19002,2073.0,408.8613726,38.56561259,2.70634067,90.33556292,14.35291008,2
321,2021.0,LEW,N19002,1024.0,367.8833295,35.19346919,2.451801134,84.08747484,14.51921066,1
322,2021.0,LEW,N19003,2061.0,472.5688581,37.82135584,2.268407435,92.55210181,16.86382552,2
323,2021.0,LEW,N19003,1203.0,492.3164219,37.95878599,2.200451018,93.79665151,17.39229432,1
324,2021.0,LEW,N19004,1204.0,448.209537,37.84744108,2.394912428,91.20445457,15.97196932,1
325,2021.0,LEW,N19004,2179.0,456.9703586,38.95783464,2.441511109,93.13389296,16.04850188,2
326,2021.0,LEW,N19005,1205.0,396.0007665,37.77861767,2.595168662,89.35682775,14.6816993,1
327,2021.0,LEW,N19005,2137.0,429.7753773,39.31822695,2.635930386,92.08259693,15.06788929,2
328,2021.0,LEW,N19006,2038.0,373.0904363,34.83635564,2.411476735,84.4942701,14.49612361,2
330,2021.0,LEW,N19007,2058.0,459.086458,39.4898586,2.539808048,93.25429763,15.68916635,2
331,2021.0,LEW,N19007,1040.0,418.8390306,35.89177513,2.319683028,86.87831021,15.54070556,1
332,2021.0,LEW,N19008,2084.0,428.6497672,37.98404639,2.504132658,90.27801604,15.3045703,2
334,2021.0,LEW,N19009,2221.0,475.7967332,40.42034822,2.534168327,95.3664894,16.02267371,2
335,2021.0,LEW,N19009,1095.0,443.6775989,38.75914474,2.484536366,92.55611562,15.74933819,1
336,2021.0,LEW,N19010,2006.0,443.6146918,37.83812963,2.435297591,90.41888303,15.6347996,2
337,2021.0,LEW,N19010,1096.0,426.9420082,37.27436643,2.444524622,88.90621121,15.34526832,1
338,2021.0,LEW,N19011,2097.0,450.5783506,38.27666661,2.441904491,91.53556764,15.73383497,2
339,2021.0,LEW,N19011,1080.0,412.7041672,36.6777588,2.3962067,87.78623191,15.407007,1
340,2021.0,LEW,N19012,2085.0,406.5784822,36.86309621,2.518970326,87.13477044,14.76976966,2
341,2021.0,LEW,N19012,1107.0,389.4500386,37.15055078,2.604240051,87.24123234,14.29957563,1
342,2021.0,LEW,N19013,1146.0,441.4347772,36.27425165,2.244458054,88.39249485,16.24225996,1
343,2021.0,LEW,N19013,2019.0,412.2768312,35.64060687,2.335097046,86.09787171,15.53227328,2
344,2021.0,LEW,N19014,2043.0,454.2438312,37.95183677,2.365576117,91.49492483,16.16328472,2
345,2021.0,LEW,N19014,1001.0,471.8424997,39.53812471,2.464663007,94.4674214,16.13422591,1
346,2021.0,LEW,N19015,2026.0,453.7054138,36.64162669,2.257602834,89.63394341,16.48102709,2
347,2021.0,LEW,N19015,1170.0,429.1750137,34.87053608,2.143664681,86.1044035,16.40380577,1
348,2021.0,LEW,N19016,1150.0,454.6721221,35.36121463,2.072768003,88.22583794,17.15990644,1
349,2021.0,LEW,N19016,2004.0,464.2940909,36.23197217,2.151636627,89.7145936,17.05971824,2
350,2021.0,LEW,N19017,2119.0,432.5147888,36.92426564,2.368690031,89.10148622,15.72583862,2
351,2021.0,LEW,N19017,1069.0,403.1512865,35.10098842,2.29119448,85.48213009,15.40832445,1
352,2021.0,LEW,N19018,1173.0,417.5402597,36.39472771,2.375522226,87.47457695,15.42283601,1
353,2021.0,LEW,N19018,2107.0,464.6417776,38.90480552,2.453850813,93.25916222,15.973212,2
354,2021.0,LEW,N19019,1022.0,400.4529809,35.67372469,2.3964863,85.71226023,15.05598708,1
355,2021.0,LEW,N19019,2060.0,443.5701632,38.2391948,2.47854737,91.49307507,15.55241522,2
356,2021.0,LEW,N19020,1144.0,419.8409159,35.99381006,2.320203037,87.08126246,15.60512032,1
357,2021.0,LEW,N19020,2181.0,430.7551186,35.84259352,2.250214468,87.46479288,16.08994491,2
358,2021.0,LEW,N19021,1188.0,426.7289365,36.48755213,2.34141805,88.46047781,15.64912567,1
359,2021.0,LEW,N19021,2079.0,443.5191007,37.8136487,2.39597798,90.59321769,15.88156601,2
360,2021.0,LEW,N19022,1104.0,443.6127696,36.97891343,2.32947983,89.41575772,16.09645133,1
361,2021.0,LEW,N19022,2264.0,458.8502282,37.69571297,2.316064921,91.69453298,16.38233504,2
362,2021.0,LEW,N19023,1133.0,415.1098039,37.24970094,2.502790738,88.16162333,14.98064891,1
363,2021.0,LEW,N19023,2128.0,434.8955027,39.64859594,2.598459068,93.36300108,15.43550658,2
364,2021.0,LEW,N19024,2170.0,439.7327801,39.30987509,2.585088667,92.31206972,15.35090644,2
365,2021.0,LEW,N19024,1120.0,420.3084023,37.10609342,2.436968819,89.0345838,15.38456398,1
366,2021.0,LEW,N19025,1191.0,450.9228757,39.74568371,2.571179986,93.49280263,15.56139535,1
367,2021.0,LEW,N19025,2198.0,410.0635759,36.68305273,2.466603865,87.35248887,14.98608186,2
368,2021.0,LEW,N19026,1131.0,441.4971621,37.73840381,2.411015336,90.18596339,15.86729924,1
370,2021.0,LEW,N19027,2029.0,403.8329263,36.68194106,2.471544274,87.5993123,14.94687888,2
371,2021.0,LEW,N19027,1176.0,403.791874,37.13608437,2.539660039,87.64621593,14.69446009,1
372,2021.0,LEW,N19028,2114.0,441.1845287,38.72708691,2.51644353,91.43595054,15.47197052,2
373,2021.0,LEW,N19028,1132.0,416.6190533,36.96814476,2.46215741,88.15255127,15.17939346,1
374,2021.0,LEW,N19029,2111.0,393.9477491,36.43941276,2.53400317,86.10918036,14.48905737,2
375,2021.0,LEW,N19029,1043.0,356.4661755,34.05043905,2.414204389,81.50744975,14.24730069,1
376,2021.0,LEW,N19030,1180.0,399.2575704,35.54292728,2.370233754,85.97427226,15.10131406,1
377,2021.0,LEW,N19030,2184.0,387.2799801,36.16397142,2.517079261,85.64916324,14.46262919,2
378,2021.0,LEW,N19031,1245.0,393.8456964,35.12850076,2.344241653,84.99647605,15.079359,1
379,2021.0,LEW,N19031,2162.0,398.373765,35.90060999,2.423688566,86.11630591,14.95709341,2
380,2021.0,LEW,N19032,1070.0,404.7655658,37.63096085,2.544500614,88.91947045,14.89671916,1
381,2021.0,LEW,N19032,2173.0,411.0968355,36.89696817,2.47811072,87.90602258,15.02855849,2
382,2021.0,LEW,N19033,2024.0,394.2775029,35.44143413,2.402039146,85.08347687,14.83141453,2
383,2021.0,LEW,N19033,1092.0,382.9194598,35.74956183,2.493140324,84.93641517,14.44623088,1
384,2021.0,LEW,N19034,1058.0,393.7829454,35.47707363,2.381349258,84.9133269,14.96193549,1
385,2021.0,LEW,N19034,2215.0,442.815378,38.86699312,2.537535798,91.91700591,15.43758961,2
386,2021.0,LEW,N19035,1184.0,421.3104398,38.3739583,2.569962891,90.79510897,15.04726251,1
387,2021.0,LEW,N19035,2049.0,394.2842071,36.62522356,2.51920838,86.92034502,14.6365241,2
388,2021.0,LEW,N19036,1185.0,394.0625435,36.49318832,2.527801389,86.72355575,14.61235199,1
389,2021.0,LEW,N19036,2136.0,398.8199722,36.72956821,2.494100196,87.07392908,14.81270034,2
390,2021.0,LEW,N19037,1193.0,368.6520324,34.54505025,2.436495761,82.78177122,14.28037856,1
391,2021.0,LEW,N19037,2177.0,420.0201274,37.87664835,2.570501401,89.1560513,14.84960923,2
392,2021.0,LEW,N19038,2098.0,411.1610494,36.7067148,2.439765547,87.90121198,15.1839231,2
393,2021.0,LEW,N19038,1164.0,386.5336561,35.82823432,2.490395878,84.95124265,14.48655572,1
394,2021.0,LEW,N19039,1073.0,398.718062,36.64638603,2.470476683,87.42799087,14.95453503,1
395,2021.0,LEW,N19039,2230.0,414.8009325,36.5433967,2.421286441,87.41454605,15.21795965,2
396,2021.0,LEW,N19040,1072.0,419.2028132,38.00935107,2.538948829,89.29656963,15.03276278,1
397,2021.0,LEW,N19040,2235.0,421.1207952,37.85156244,2.556132112,89.53756987,15.00456664,2
398,2021.0,LEW,N19041,2201.0,450.9144863,39.31017018,2.567906413,92.61681169,15.44573238,2
399,2021.0,LEW,N19041,1196.0,422.851763,36.94672507,2.414765727,88.84989038,15.40939071,1
400,2021.0,LEW,N19042,1122.0,358.7624852,32.06466342,2.133641737,79.1695942,15.09285283,1
401,2021.0,LEW,N19042,2053.0,391.5616874,34.15316822,2.236467079,83.86793818,15.35618156,2
402,2021.0,LEW,N19043,1221.0,402.7065161,35.84268082,2.378405603,86.12762967,15.18341812,1
403,2021.0,LEW,N19043,2186.0,402.4553977,35.63887411,2.376039099,85.79965774,15.08595421,2
404,2021.0,LEW,N19044,2138.0,433.593361,36.78178619,2.341812838,88.99512589,15.78452603,2
405,2021.0,LEW,N19044,1179.0,400.8146667,35.1969383,2.336348478,85.32476176,15.24328499,1
406,2021.0,LEW,N19045,2236.0,392.4515601,34.90950012,2.329178771,84.52316897,15.13517577,2
407,2021.0,LEW,N19045,1021.0,383.4533382,34.63270798,2.336768729,83.61292942,14.93504552,1
408,2021.0,LEW,N19046,2126.0,399.1752645,35.03018196,2.299972189,84.5860034,15.49658506,2
409,2021.0,LEW,N19046,1231.0,389.9535491,35.18287367,2.328749312,85.23071028,15.24599302,1
410,2021.0,LEW,N19047,1138.0,414.0971824,36.7337533,2.450097841,87.86537149,15.13652126,1
411,2021.0,LEW,N19047,2219.0,428.5991717,36.30560315,2.306274274,88.15158921,15.85328392,2
412,2021.0,LEW,N19048,2225.0,430.2852046,37.06985715,2.393609514,89.29868687,15.67018883,2
413,2021.0,LEW,N19048,1233.0,392.6386441,35.21761279,2.366905081,85.04305321,14.96746832,1
414,2021.0,LEW,N19049,2032.0,394.477716,36.10691993,2.448726793,86.44677415,14.87870035,2
415,2021.0,LEW,N19049,1105.0,406.6122553,36.74467672,2.448993499,87.88021772,15.15555913,1
416,2021.0,LEW,N19050,1134.0,413.2566262,37.4490726,2.47421807,88.98366937,15.24592641,1
417,2021.0,LEW,N19050,2218.0,422.8765507,36.03627268,2.314380032,87.58736074,15.73031118,2
418,2021.0,LEW,N21001,2103.0,407.7063291,36.61362941,2.504040628,87.21549274,14.81022488,2
419,2021.0,LEW,N21001,1128.0,400.0168127,36.70200634,2.536441982,87.02539579,14.66288679,1
420,2021.0,LEW,N21002,2175.0,377.8004299,35.4608193,2.480938954,84.24929279,14.38104087,2
421,2021.0,LEW,N21002,1250.0,431.0364696,39.00113551,2.640725088,91.66654083,14.87836273,1
422,2021.0,LEW,N21003,2048.0,462.4208975,39.93022752,2.557469929,94.64285777,15.7585942,2
423,2021.0,LEW,N21003,1063.0,455.4457572,38.19744586,2.368055686,92.23305139,16.27145259,1
424,2021.0,LEW,N21004,1137.0,446.2321939,38.59220256,2.500979134,91.87910006,15.52887877,1
425,2021.0,LEW,N21004,2228.0,413.0000801,36.00491128,2.361712828,86.50924104,15.40366488,2
426,2021.0,LEW,N21005,2099.0,415.8311075,38.21867913,2.573387475,90.33561019,14.99660905,2
427,2021.0,LEW,N21005,1039.0,407.5961359,38.33863015,2.653965486,90.21571613,14.54981426,1
428,2021.0,LEW,N21006,2115.0,410.3100228,37.68190724,2.591207937,88.48678498,14.66149495,2
429,2021.0,LEW,N21006,1034.0,358.6903602,34.4029524,2.435824246,82.08703645,14.23982802,1
430,2021.0,LEW,N21007,2071.0,368.7219886,33.0985771,2.230912792,80.99905986,15.0079792,2
431,2021.0,LEW,N21007,1084.0,356.8904981,32.38238542,2.225788372,79.55134686,14.69696604,1
432,2021.0,LEW,N21008,1091.0,386.220328,33.81653138,2.211495732,83.22562035,15.4047782,1
433,2021.0,LEW,N21008,2105.0,391.5520601,34.6908587,2.297092586,84.18350087,15.2187669,2
434,2021.0,LEW,N21009,2141.0,482.0079579,40.04593169,2.478352501,95.23104544,16.28986365,2
435,2021.0,LEW,N21009,1009.0,461.8674803,38.92178401,2.446355884,92.68539863,16.04847377,1
436,2021.0,LEW,N21010,2035.0,390.3678407,36.63394264,2.533012804,86.24366312,14.66405727,2
437,2021.0,LEW,N21010,1071.0,369.6410401,34.84887491,2.457444184,83.26393073,14.3053826,1
438,2021.0,LEW,N21011,1168.0,412.512791,37.85688345,2.566229968,89.46541127,14.93780545,1
439,2021.0,LEW,N21011,2227.0,422.5841412,37.60983405,2.480741739,89.46043434,15.2684388,2
440,2021.0,LEW,N21012,2133.0,423.8316171,37.08167472,2.40872122,89.47159032,15.53625151,2
441,2021.0,LEW,N21012,1181.0,393.3535701,35.68725688,2.40162086,85.39179254,14.98881256,1
442,2021.0,LEW,N21013,2023.0,403.4214565,37.49725327,2.555026126,88.58191665,14.88809705,2
443,2021.0,LEW,N21013,1090.0,401.4359334,36.3322805,2.457798091,86.71177668,14.90113306,1
444,2021.0,LEW,N21014,2134.0,440.5047738,38.29348511,2.488743327,91.15454591,15.50729372,2
445,2021.0,LEW,N21014,1178.0,410.4624433,35.88752869,2.357261818,86.37815338,15.29436619,1
446,2021.0,LEW,N21015,2014.0,414.5484555,37.4792668,2.52110294,88.12705538,14.99240837,2
447,2021.0,LEW,N21015,1004.0,404.1835292,37.1906789,2.523612383,87.80301436,14.89586,1
448,2021.0,LEW,N21016,2232.0,471.4115823,37.83778951,2.294334058,92.07925599,16.64342608,2
449,2021.0,LEW,N21016,1258.0,468.3182673,37.62479939,2.284956267,91.51078536,16.61468529,1
450,2021.0,LEW,N21017,2242.0,370.7487712,33.89333448,2.342807439,82.23108976,14.61590526,2
451,2021.0,LEW,N21017,1103.0,370.2175077,33.61470083,2.303284546,81.80535076,14.69082316,1
452,2021.0,LEW,N21018,1023.0,416.585481,36.32696015,2.355996742,87.66908094,15.49431697,1
453,2021.0,LEW,N21018,2076.0,440.6872833,39.08029233,2.556963934,92.52607754,15.42500714,2
454,2021.0,LEW,N21019,2190.0,393.9337095,35.84576536,2.450362613,85.74773545,14.72079107,2
455,2021.0,LEW,N21019,1010.0,359.2646895,34.52149124,2.467418961,82.31534223,14.09743034,1
456,2021.0,LEW,N21020,1211.0,436.0599108,38.09287814,2.499271269,90.62484049,15.34814476,1
457,2021.0,LEW,N21020,2210.0,423.0976963,38.12406089,2.484678172,90.61112573,15.43824284,2
458,2021.0,LEW,N21021,1254.0,454.5828113,38.30211055,2.431538687,91.91469387,15.87394526,1
459,2021.0,LEW,N21021,2123.0,435.6163455,38.40083009,2.568572083,90.83336526,15.09077903,2
460,2021.0,LEW,N21022,1062.0,456.1672813,38.61306418,2.44776428,92.18345943,15.88242746,1
461,2021.0,LEW,N21022,2220.0,477.7437996,39.65632072,2.475283093,94.72915211,16.14366431,2
462,2021.0,LEW,N21023,1240.0,415.1691044,37.75137182,2.564175708,89.4697579,14.87116573,1
463,2021.0,LEW,N21023,2095.0,402.6188058,37.58789694,2.5971638,88.3763117,14.56092729,2
464,2021.0,LEW,N21024,2104.0,477.9140553,39.38762183,2.435298605,94.35823809,16.34531696,2
465,2021.0,LEW,N21024,1139.0,417.3792831,37.25771603,2.457728362,89.18508256,15.32840958,1
466,2021.0,LEW,N21025,2040.0,360.2968933,35.39932901,2.54448041,83.73217474,14.03306111,2
467,2021.0,LEW,N21025,1252.0,373.245669,36.76847225,2.672368678,85.96817768,13.89101101,1
468,2021.0,LEW,N21026,2187.0,375.4345682,35.88216429,2.551945484,84.88525108,14.1304433,2
469,2021.0,LEW,N21026,1145.0,371.7065225,36.16411647,2.621774287,84.40002711,13.9215754,1
470,2021.0,LEW,N21027,2237.0,373.3568111,34.53677856,2.40157774,82.80361016,14.49751307,2
471,2021.0,LEW,N21027,1159.0,353.1238718,34.14370931,2.480067815,80.95332273,13.87721858,1
472,2021.0,LEW,N21028,1142.0,409.5945478,36.90412937,2.504733748,87.95118353,14.86639866,1
473,2021.0,LEW,N21028,2146.0,391.3165613,35.46310401,2.426256598,84.92362124,14.71647679,2
474,2021.0,LEW,N21029,2017.0,376.5175165,36.25817283,2.604152513,84.85088148,14.03758605,2
475,2021.0,LEW,N21029,1068.0,370.0630721,35.56110222,2.544641216,83.98434115,14.04958734,1
476,2021.0,LEW,N21030,1100.0,362.1895964,34.42833153,2.459372812,82.23535198,14.06936827,1
477,2021.0,LEW,N21030,2213.0,406.5474126,36.7579732,2.497257202,87.5493719,14.81678185,2
478,2021.0,LEW,N21031,1238.0,419.8119747,36.98104195,2.421725347,88.97230157,15.37162177,1
479,2021.0,LEW,N21031,2027.0,428.8318102,37.58243112,2.474138594,89.79844001,15.28202166,2
480,2021.0,LEW,N21032,2072.0,409.6736513,36.68452809,2.434831288,87.62706574,15.27446258,2
481,2021.0,LEW,N21032,1215.0,398.5921458,35.50943617,2.362049782,85.32801565,15.17445361,1
482,2021.0,LEW,N21033,1261.0,353.4813509,34.01651746,2.456315089,81.29508839,13.94429738,1
483,2021.0,LEW,N21033,2158.0,350.4907976,35.13922826,2.60770467,82.54737305,13.57426704,2
484,2021.0,LEW,N21034,1257.0,453.7912174,38.27466471,2.429887073,91.20552267,15.87276057,1
485,2021.0,LEW,N21034,2020.0,457.9445866,38.63063915,2.410113295,92.89167408,16.14529682,2
486,2021.0,LEW,N21035,2229.0,395.1774102,36.52852888,2.520909507,86.5747653,14.64191851,2
487,2021.0,LEW,N21035,1207.0,357.3094737,36.06922223,2.655771854,83.83362306,13.6764322,1
488,2021.0,LEW,N21036,2047.0,362.1084867,36.19881407,2.657482894,84.51182289,13.73984669,2
489,2021.0,LEW,N21036,1085.0,367.7039054,35.12783541,2.48344223,83.42703431,14.26780949,1
490,2021.0,LEW,N21037,2207.0,418.372774,39.24311236,2.749361004,90.70300502,14.42442939,2
491,2021.0,LEW,N21037,1047.0,410.2763094,39.44779724,2.784809892,91.02669773,14.25524992,1
492,2021.0,LEW,N21038,2056.0,404.4877743,33.92098176,2.157232642,83.96332641,15.83932546,2
493,2021.0,LEW,N21038,1126.0,384.0499611,32.85976361,2.115871139,81.31875892,15.61652723,1
494,2021.0,LEW,N21039,2067.0,398.7006874,33.91055628,2.184623995,83.38460327,15.73778937,2
